start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:19.151,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:09.131,57944
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:07.755,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1036,9474864618177618651,18281941031775946665,131072 --gpu-preferences=UAAAAAAAAADgAAAIAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAAAAAeAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAA0AAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1056 /prefetch:2
PID:3756",ProcessEvent,Stop,2021-10-08 17:15:08.969,
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:08.97,410
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:32.320,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:07.756,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279237536470495,FileEvent,Write,2021-10-08 17:15:10.228,7245
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:07.748,16484
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://caf94a2c.svyr9n.shop/amagc
PID:3616",FileEvent,Read,2021-10-08 17:15:07.756,8192
