start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:53.99,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:42.781,57944
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.84,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:49.244,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:47.884,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\LOG.old~RF31661e.TMP,FileEvent,Delete,2021-10-08 17:15:40.66,0
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.475,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:50.540,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:47.841,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:47.841,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Session Storage\LOG.old~RF3166ba.TMP,FileEvent,Delete,2021-10-08 17:15:40.453,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.85,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.91,16484
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ThirdPartyModuleList32\2018.7.19.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.85,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Extension State\LOG.old~RF3167b4.TMP,FileEvent,Delete,2021-10-08 17:15:40.453,0
C:\Windows\System32\mf.dll,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:50.520,4096
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sessions\Session_13279022487986185,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:42.560,3812
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\LOG.old~RF318f22.TMP,FileEvent,Delete,2021-10-08 17:15:50.537,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\SSLErrorAssistant\7\ssl_error_assistant.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:49.239,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1028,7831145007940321436,11415928611080050824,131072 --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2068 /prefetch:1
PID:2456",ProcessEvent,Create,2021-10-08 17:15:40.157,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Sync Data\LevelDB\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.66,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1028,7831145007940321436,11415928611080050824,131072 --gpu-preferences=UAAAAAAAAADgAAAIAAAAAAAAAAAAAAAAAABgAIAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAAAAAeAAAAAAAAAAoAAAABAAAACAAAAAAAAAAKAAAAAAAAAAwAAAAAAAAADgAAAAAAAAAEAAAAAAAAAAAAAAADQAAABAAAAAAAAAAAQAAAA0AAAAQAAAAAAAAAAQAAAANAAAAEAAAAAAAAAAHAAAADQAAAAgAAAAAAAAACAAAAAAAAAA= --mojo-platform-channel-handle=1068 /prefetch:2
PID:2756",ProcessEvent,Create,2021-10-08 17:15:40.38,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.45,2121976
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History,FileEvent,Write,2021-10-08 17:15:53.504,36864
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\OptimizationHints\302\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.83,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\LOG,FileEvent,Write,2021-10-08 17:15:47.849,12514
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\pnacl\0.57.44.2492\_platform_specific\x86_32\pnacl_public_pnacl_json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.82,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\jpdz\AppData\Local\Google\Chrome\User Data"" /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win32 --annotation=prod=Chrome --annotation=ver=94.0.4606.81 --initial-client-data=0xa0,0xac,0xb0,0x74,0xb4,0x6ede3708,0x6ede3718,0x6ede3724
PID:2920",ProcessEvent,Create,2021-10-08 17:15:39.952,
C:\Program Files\Google\Chrome\Application\94.0.4606.81\resources.pak,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:47.849,7983104
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\CURRENT,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:50.538,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\MEIPreload\1.0.6.0\preloaded_data.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:49.243,12288
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\GPUCache\index,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.144,266608
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Feature Engagement Tracker\AvailabilityDB\LOG.old~RF318f12.TMP,FileEvent,Delete,2021-10-08 17:15:50.531,0
C:\Windows\system32\ntshrui.dll,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:50.520,28672
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1028,7831145007940321436,11415928611080050824,131072 --disable-gpu-compositing --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=9 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1408 /prefetch:1
PID:3328",ProcessEvent,Create,2021-10-08 17:15:41.693,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\DesktopSharingHub\20210813.1\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.86,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Code Cache\js\index,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.64,24
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Bookmarks,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.49,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\GrShaderCache\GPUCache\data_2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:43.758,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Secure Preferences,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.41,20480
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\CURRENT,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:47.848,16384
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\CAF4703619713E3F18D8A9D5D88D6288_A7725538C46DE2D0088EE44974E2CEBA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.476,724
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\MANIFEST-000008,FileEvent,Delete,2021-10-08 17:15:51.224,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\data_reduction_proxy_leveldb\MANIFEST-000008,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:47.848,32768
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Subresource Filter\Unindexed Rules\9.30.0\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:40.83,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\ShaderCache\GPUCache\data_3,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:41.304,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\metadata\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://shamajastore.co.ke/bless100/one/
PID:2708",FileEvent,Read,2021-10-08 17:15:50.538,32768
