start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:56.767,8
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\History-journal,FileEvent,Write,2021-10-08 17:15:46.752,57944
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:43.34,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:49.740,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:49.110,12388
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F0ACCF77CDCBFF39F6191887F6D2D357,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:47.174,968
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:43.421,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:50.10,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\optimization_guide_model_and_features_store\LOG.old~RF318be6.TMP,FileEvent,Delete,2021-10-08 17:15:49.747,0
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Temp\Cab81B4.tmp,FileEvent,Delete,2021-10-08 17:15:47.170,0
C:\Users\jpdz\AppData\Local\Temp\Cab81B4.tmp,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:47.167,61400
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Temp\Cab81B4.tmp,FileEvent,Write,2021-10-08 17:15:47.166,61157
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,FileEvent,Write,2021-10-08 17:15:47.285,1360
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\94308059B57B3142E455B38A6EB92015,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:47.140,2720
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:49.71,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:49.70,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Preferences~RF319b76.TMP,FileEvent,Delete,2021-10-08 17:15:53.676,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\manifest.fingerprint,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:43.37,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1008,12178052324672179864,6652912407893924947,131072 --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1980 /prefetch:1
PID:1824",ProcessEvent,Create,2021-10-08 17:15:43.89,
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Web Data,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" http://hmrc.gov.uk.mechcaddesign.com.au/uk/index.php?hmrc=_connect-run&secure=fe7d4d30d9e00e439ed652d181f461df
PID:3660",FileEvent,Read,2021-10-08 17:15:43.16,16484
