start,end,eventtype,operationtype,time,ref.size
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\CertificateRevocation\6921\manifest.json,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:06.971,8192
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\PKIMetadata\51\ct_config.pb,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:13.432,16384
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\Shortcuts,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:13.72,12388
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\6617e361-eb8b-4d43-9f85-d1574e16d0d5.tmp,FileEvent,Write,2021-10-08 17:15:17.52,7000
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1024,9474864618177618651,18281941031775946665,131072 --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=1960 /prefetch:1
PID:2628",ProcessEvent,Stop,2021-10-08 17:15:09.831,
C:\Users\jpdz\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\24BD96D5497F70B3F510A6B53CD43F3E_3A89246FB90C5EE6620004F1AE0EB0EA,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:07.239,410
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\Default\shared_proto_db\MANIFEST-000001,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:14.75,32768
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,FileEvent,Delete,2021-10-08 17:15:13.24,0
C:\Users\jpdz\AppData\Local\Google\Chrome\User Data\chrome_shutdown_ms.txt,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024",FileEvent,Read,2021-10-08 17:15:13.24,8192
"""C:\Program Files\Google\Chrome\Application\chrome.exe"" mypearson.com
PID:3024","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-client-side-phishing-detection --cross-origin-webassembly-module-sharing-allowed --display-capture-permissions-policy-allowed --field-trial-handle=1024,9474864618177618651,18281941031775946665,131072 --disable-gpu-compositing --lang=zh-CN --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=11 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3412 /prefetch:1
PID:2464",ProcessEvent,Create,2021-10-08 17:15:18.22,
